Hostel_ID,Month,Season,Hostel_Rooms,Occupied_Rooms,Occupancy_Percentage,Students,Building_Age_Years,Floors,Hostel_Area_sqft,Mess_Area_sqft,Daily_Mess_Attendance,Breakfast_Meals,Lunch_Meals,Dinner_Meals,Kitchen_Equipment,AC_Units,Fans,Lights,Computers,WiFi_Access_Points,Washing_Machines,Water_Pumps,Solar_Panels,Solar_Generation_kWh,Outdoor_Temperature_C,Humidity_Percentage,Water_Consumption_Liters,Generator_Hours,Power_Outage_Hours,Peak_Load_kW,Electricity_Tariff_RsPerkWh,Urban,Monthly_Electricity_kWh,Monthly_Electricity_Bill_Rs
H03038,Feb,Winter,60,49,81.67,147,22,7,14940,2894,134,134,129,127,26,3,185,360,11,4,15,6,0,0,27.5,51.0,30282,10.5,11.7,32.95,7.29,1,7059,51460.11
H03039,Feb,Winter,291,214,73.54,214,27,5,68967,10089,205,205,203,202,36,33,241,873,16,20,27,6,1,1023,23.7,41.8,31886,0.0,0.6,70.57,7.87,0,15251,120025.37
H03040,Dec,Winter,86,70,81.4,210,16,7,20038,3462,199,199,198,195,21,10,261,430,33,5,30,6,0,0,22.3,45.8,39270,0.0,0.3,33.91,7.12,0,8731,62164.72
H03041,May,Summer,400,344,86.0,1032,32,8,72000,13841,986,986,946,945,31,40,1089,1600,64,17,8,7,1,583,35.0,36.7,139320,4.2,4.6,115.76,8.95,1,27475,245901.25
H03042,Feb,Winter,93,55,59.14,110,9,3,20739,3031,104,104,98,99,14,3,190,558,32,9,13,2,1,2142,21.2,47.0,21780,4.5,6.0,27.28,7.7,0,5201,40047.7
H03043,Jan,Winter,85,51,60.0,51,34,7,15810,2261,49,49,46,48,31,2,80,510,15,18,14,7,1,2797,26.1,53.1,6630,4.7,7.2,15.51,7.72,0,5000,38600.0
H03044,Jan,Winter,265,228,86.04,228,17,5,65720,13662,209,209,198,201,8,12,261,795,55,13,18,1,1,3237,20.6,40.6,36480,0.3,0.4,35.96,8.8,0,8914,78443.2
H03045,Feb,Winter,143,127,88.81,254,22,4,34749,7090,208,208,198,202,27,0,299,572,50,8,23,7,1,2699,24.6,62.8,54356,4.0,4.3,25.79,10.44,1,7293,76138.92
H03046,May,Summer,116,64,55.17,128,20,3,26564,3779,107,107,105,106,20,3,153,696,77,7,20,7,0,0,39.3,35.6,25856,0.0,2.4,30.35,7.91,0,7631,60361.21
H03047,Aug,Monsoon,81,64,79.01,64,33,3,19683,4107,53,53,50,52,25,8,136,486,64,19,20,5,0,0,31.6,81.1,9408,5.4,6.4,34.82,7.76,1,7411,57509.36
H03048,Aug,Monsoon,179,127,70.95,127,13,4,38485,7729,109,109,108,104,32,5,156,1074,63,17,30,3,0,0,32.6,83.5,26416,8.7,11.0,24.26,7.15,0,9918,70913.7
H03049,Mar,Summer,140,85,60.71,85,5,8,25900,4537,76,76,71,73,32,3,142,700,79,4,13,7,1,373,31.6,53.9,16915,0.0,1.6,14.26,10.09,1,7542,76098.78
H03050,Apr,Summer,181,174,96.13,522,31,2,43983,6965,490,490,481,477,20,12,553,1086,29,20,3,3,0,0,39.6,48.4,78822,7.8,8.3,50.91,9.51,1,13601,129345.51
H03051,Dec,Winter,273,203,74.36,609,10,8,57603,11534,526,526,514,506,16,23,635,1365,49,9,27,6,1,3030,19.9,50.8,119973,7.5,9.8,77.67,9.74,0,17294,168443.56
H03052,Feb,Winter,309,301,97.41,301,28,7,63654,12343,255,255,241,254,8,34,378,1854,19,14,5,2,1,722,25.6,46.5,48461,11.4,11.9,76.29,9.42,1,16986,160008.12
H03053,Jun,Monsoon,372,303,81.45,303,33,4,72912,15877,259,259,257,247,29,17,357,1860,15,10,30,4,1,1552,29.8,70.9,64236,6.8,7.4,57.66,7.94,1,15632,124118.08
H03054,Jul,Monsoon,107,98,91.59,294,8,6,23861,4274,246,246,239,245,28,4,350,428,24,18,5,7,1,3238,30.1,94.1,62622,3.2,4.8,33.26,8.65,1,7599,65731.35
H03055,Jan,Winter,71,45,63.38,90,35,8,15833,2233,81,81,76,77,32,5,148,426,78,10,25,4,1,3422,23.0,43.2,19350,5.1,8.0,23.47,9.08,1,5957,54089.56
H03056,Jun,Monsoon,315,256,81.27,512,11,4,59220,12253,434,434,418,423,39,10,553,945,61,5,8,1,0,0,31.3,90.2,74240,0.8,3.1,45.61,7.16,0,14638,104808.08
H03057,May,Summer,102,74,72.55,148,27,5,24888,4754,127,127,119,123,36,3,214,612,31,19,27,1,0,0,31.4,47.9,25012,1.3,1.6,15.56,9.85,1,7833,77155.05
H03058,Jan,Winter,366,358,97.81,1432,15,3,85644,15157,1391,1391,1379,1326,26,33,1511,2196,67,14,13,3,0,0,25.0,44.8,305016,7.3,7.4,121.88,6.57,1,30311,199143.27
H03059,Jul,Monsoon,399,266,66.67,532,2,2,82992,15092,454,454,445,436,21,1,584,1197,62,11,22,6,1,3099,27.0,90.5,84588,3.7,4.2,36.68,6.84,0,13439,91922.76
H03060,Feb,Winter,85,84,98.82,84,31,8,19465,4219,81,81,80,80,38,12,163,425,55,17,23,3,1,476,25.7,64.2,15204,7.1,10.1,43.13,7.53,0,8932,67257.96
H03061,May,Summer,376,361,96.01,1083,15,3,86480,13051,1034,1034,1029,1020,33,3,1142,2256,39,6,22,7,1,1674,37.7,41.0,132126,6.0,8.8,61.38,8.34,1,21645,180519.3
H03062,Apr,Summer,177,125,70.62,250,20,8,43896,6337,237,237,233,232,22,6,288,708,7,14,22,2,1,3375,33.7,59.7,55000,1.3,3.4,32.39,9.58,1,7715,73909.7
H03063,Nov,Autumn,180,136,75.56,408,33,8,32940,6298,398,398,381,383,35,3,476,1080,26,11,22,5,0,0,25.4,50.1,54672,1.8,3.3,27.02,8.07,1,11548,93192.36
H03064,Dec,Winter,392,380,96.94,760,22,2,80752,16199,669,669,635,649,10,20,806,1568,27,16,17,8,0,0,22.1,51.8,145920,8.2,9.2,72.18,8.97,1,20187,181077.39
H03065,Jul,Monsoon,162,140,86.42,420,23,3,36450,6069,397,397,396,391,37,20,488,648,48,18,27,1,1,2607,28.4,71.8,65100,5.4,6.8,54.0,9.92,0,13521,134128.32
H03066,Sep,Monsoon,97,78,80.41,234,33,6,18430,4015,210,210,203,201,27,11,284,582,39,12,17,4,0,0,26.5,84.2,37908,3.4,3.7,30.74,7.03,0,9146,64296.38
H03067,Jun,Monsoon,298,231,77.52,693,23,3,53640,8018,610,610,582,607,12,5,721,1788,37,19,20,2,0,0,26.2,83.6,92862,0.3,1.9,52.82,10.34,1,15946,164881.64
H03068,May,Summer,394,368,93.4,736,30,8,77618,15032,614,614,605,610,19,37,766,1970,33,17,11,4,1,1670,41.3,55.0,110400,1.6,4.2,106.46,8.14,1,23430,190720.2
H03069,Feb,Winter,172,117,68.02,234,5,4,39904,6180,224,224,220,219,19,14,281,516,18,10,6,6,0,0,19.0,60.3,39078,0.4,0.7,39.0,7.99,0,9690,77423.1
H03070,Sep,Monsoon,211,174,82.46,522,30,2,47475,9684,456,456,442,453,22,8,588,844,41,19,5,2,0,0,31.9,93.0,106488,8.2,8.4,41.1,7.94,0,12956,102870.64
H03071,Mar,Summer,127,126,99.21,252,15,7,30988,5734,234,234,227,233,26,0,275,508,76,18,20,3,0,0,37.2,54.1,32256,0.6,3.4,20.14,10.37,0,8305,86122.85
H03072,Oct,Autumn,251,228,90.84,912,32,7,53965,11435,872,872,870,829,38,10,990,753,13,12,15,6,1,2836,30.5,53.7,124944,5.9,8.4,62.36,9.26,0,16855,156077.3
H03073,Jun,Monsoon,99,76,76.77,228,17,4,18909,2708,192,192,181,183,12,14,272,297,21,17,15,3,1,2636,29.4,73.1,49704,1.2,3.9,52.83,8.8,1,7477,65797.6
H03074,Apr,Summer,261,195,74.71,390,35,7,54027,11809,330,330,316,323,38,32,420,783,40,18,26,3,1,2802,41.8,44.8,64350,0.9,2.3,71.91,8.49,0,16588,140832.12
H03075,Mar,Summer,228,168,73.68,336,20,4,55176,11744,296,296,282,284,31,16,359,1140,16,16,12,7,1,3428,32.8,45.8,69216,0.0,1.6,51.33,6.91,1,11962,82657.42
H03076,Dec,Winter,387,329,85.01,329,31,7,81657,12287,320,320,308,312,10,47,389,1548,37,19,8,7,0,0,20.4,63.7,40467,0.2,3.1,103.02,9.2,0,20432,187974.4
H03077,Nov,Autumn,210,209,99.52,209,10,3,49350,8123,193,193,188,186,29,0,252,1260,8,6,4,6,1,3228,27.3,51.3,35739,2.2,3.0,31.19,9.32,0,7535,70226.2
H03078,Jan,Winter,72,66,91.67,198,27,8,17640,2484,175,175,165,173,24,4,227,288,46,9,30,4,1,3173,27.6,61.4,27720,2.1,4.6,18.51,7.46,0,6094,45461.24
H03079,Dec,Winter,260,226,86.92,678,9,3,48360,7953,591,591,582,574,18,17,718,1300,48,11,28,5,0,0,22.8,55.7,124074,4.6,4.6,57.15,10.42,1,17447,181797.74
H03080,Jul,Monsoon,220,145,65.91,145,27,7,43120,6750,119,119,118,115,11,20,196,1100,66,15,27,7,1,1362,25.0,85.6,22330,0.0,0.5,57.91,7.63,1,11852,90430.76
H03081,Mar,Summer,61,55,90.16,110,33,4,11712,2479,90,90,88,85,23,4,137,183,68,3,16,4,1,336,41.4,39.5,21780,7.3,7.5,17.21,8.33,0,6004,50013.32
H03082,May,Summer,300,243,81.0,729,11,2,70200,13311,653,653,634,634,29,27,805,1200,56,19,15,7,0,0,37.4,50.4,151632,1.4,1.7,78.96,6.64,1,20568,136571.52
H03083,Apr,Summer,333,208,62.46,624,28,5,82251,12275,520,520,497,496,23,20,689,1665,53,13,29,2,0,0,40.7,38.7,84240,9.0,11.2,57.97,6.93,0,19189,132979.77
H03084,Nov,Autumn,366,214,58.47,642,15,4,85278,12024,586,586,575,567,34,13,677,1830,10,11,12,2,1,3084,27.8,53.9,132252,0.0,1.9,63.38,7.82,0,16717,130726.94
H03085,Jul,Monsoon,191,179,93.72,537,33,2,44312,7874,480,480,456,474,32,27,573,573,24,7,14,8,1,1691,28.5,90.0,107937,0.0,0.6,75.71,7.42,1,15878,117814.76
H03086,Oct,Autumn,332,304,91.57,1216,12,4,69720,11625,1063,1063,1033,1048,37,36,1238,996,33,20,17,7,1,1392,22.4,62.1,164160,11.4,12.0,119.99,8.51,1,26736,227523.36
H03087,Jun,Monsoon,193,167,86.53,501,13,4,41302,7742,412,412,391,396,37,9,573,1158,80,10,22,3,0,0,26.4,91.6,109218,2.1,4.1,36.85,10.29,0,14080,144883.2
H03088,Nov,Autumn,191,147,76.96,441,4,6,46986,9046,415,415,411,410,28,7,475,1146,65,3,11,5,1,795,31.3,68.2,86436,1.7,4.4,48.93,6.94,0,12136,84223.84
H03089,Sep,Monsoon,214,144,67.29,288,8,7,51146,10780,263,263,253,257,35,27,358,1070,38,17,20,7,0,0,31.7,80.4,38304,7.8,9.3,60.19,9.95,0,15967,158871.65
H03090,Jan,Winter,143,142,99.3,284,22,4,29029,5733,247,247,234,240,14,0,327,858,10,16,22,8,1,416,27.2,57.6,34932,2.1,5.1,26.9,7.96,0,8531,67906.76
H03091,Oct,Autumn,262,254,96.95,508,14,4,54496,10646,457,457,438,437,23,18,562,1310,47,4,15,4,0,0,23.5,53.6,87376,4.8,5.2,67.18,9.54,1,16389,156351.06
H03092,Sep,Monsoon,325,241,74.15,723,9,2,69550,12896,692,692,665,680,17,25,792,1300,64,17,9,6,1,2124,30.6,94.8,125802,9.4,10.2,87.47,10.36,0,19576,202807.36
H03093,Jul,Monsoon,113,100,88.5,300,24,7,24295,3719,283,283,271,274,20,2,359,339,8,14,28,3,0,0,26.0,88.7,51600,0.0,0.5,31.19,8.91,0,7790,69408.9
H03094,Aug,Monsoon,221,165,74.66,495,12,3,47294,6655,444,444,422,441,19,16,565,1326,66,17,15,8,0,0,26.3,70.0,93555,5.0,6.4,47.68,7.42,1,15248,113140.16
H03095,Nov,Autumn,110,90,81.82,270,3,2,21450,3568,235,235,233,226,8,15,330,550,10,19,4,4,0,0,23.4,59.1,34020,2.5,5.0,52.78,6.97,1,9166,63887.02
H03096,Jun,Monsoon,321,278,86.6,556,3,7,69657,14618,528,528,509,510,26,0,631,1284,33,16,15,8,1,2984,30.4,73.6,85068,1.2,1.8,41.39,9.02,0,12898,116339.96
H03097,Jul,Monsoon,66,36,54.55,72,34,2,14982,2446,62,62,58,60,12,1,121,198,5,17,10,3,1,1356,31.6,85.6,10656,0.4,2.9,19.45,7.26,0,5000,36300.0
H03098,Mar,Summer,215,154,71.63,616,12,3,47300,8473,564,564,535,544,10,24,661,1290,72,18,12,6,1,1473,39.8,43.9,101024,1.9,2.8,80.0,10.27,1,17358,178266.66
H03099,Nov,Autumn,248,237,95.56,948,24,2,50344,9677,854,854,842,825,24,25,1010,1240,16,18,22,6,0,0,29.2,58.7,120396,4.4,5.8,83.36,10.14,1,21323,216215.22
H03100,Oct,Autumn,142,105,73.94,210,25,8,28542,5290,192,192,189,182,32,6,286,426,29,7,19,7,0,0,23.0,62.1,27300,9.2,10.4,34.44,10.07,1,9001,90640.07
H03101,Apr,Summer,301,222,73.75,444,25,6,60200,9971,426,426,410,412,37,32,520,1204,46,9,16,1,0,0,37.5,58.2,54168,0.0,0.6,72.89,6.86,1,18489,126834.54
H03102,Sep,Monsoon,117,69,58.97,276,22,2,26091,4304,227,227,217,220,9,5,352,702,28,4,19,6,0,0,30.7,92.8,43884,9.5,10.6,38.98,7.47,0,8938,66766.86
H03103,Sep,Monsoon,97,80,82.47,160,8,7,19206,3459,146,146,142,145,39,11,192,291,49,20,27,7,0,0,27.3,90.5,34880,1.7,3.2,38.25,8.19,1,9254,75790.26
H03104,Oct,Autumn,218,149,68.35,298,25,2,46652,9386,273,273,272,264,26,15,319,654,72,6,30,4,0,0,30.4,46.1,51554,1.7,4.6,51.63,7.57,0,12366,93610.62
H03105,Jan,Winter,222,139,62.61,139,11,6,42180,9201,129,129,123,126,36,4,219,1110,16,19,14,5,1,1569,20.3,52.2,20155,0.0,0.4,21.28,8.74,0,8355,73022.7
H03106,Jun,Monsoon,62,46,74.19,138,15,2,13082,1899,128,128,120,126,8,4,199,372,35,5,8,1,0,0,32.8,76.8,29118,8.3,9.2,23.12,9.85,0,5368,52874.8
H03107,Feb,Winter,76,59,77.63,118,30,6,14972,2321,109,109,104,107,28,8,153,380,24,17,15,3,0,0,24.9,55.8,23010,5.6,8.3,38.55,9.33,0,7142,66634.86
H03108,Mar,Summer,191,126,65.97,252,32,4,42020,7900,231,231,218,229,35,17,281,1146,9,9,27,1,1,3224,41.3,35.8,51660,5.0,7.7,60.22,10.4,1,11980,124592.0
H03109,Mar,Summer,163,163,100.0,326,12,2,39446,6894,300,300,285,290,39,8,362,978,23,19,22,2,1,2791,38.1,52.0,44662,9.1,10.0,38.15,8.47,1,11014,93288.58
H03110,Oct,Autumn,332,232,69.88,464,32,5,80676,17492,410,410,409,392,27,19,485,1328,27,20,22,5,1,2115,30.2,66.3,85840,4.3,7.2,60.29,6.7,0,16030,107401.0
H03111,Jan,Winter,338,328,97.04,984,26,6,67938,11718,881,881,851,856,33,22,1030,1352,44,3,21,2,1,1214,24.5,61.3,188928,8.9,9.9,77.87,8.98,1,22495,202005.1
H03112,Jul,Monsoon,104,70,67.31,140,22,7,23712,3665,136,136,133,129,35,6,178,520,52,4,5,6,0,0,31.6,92.3,17640,1.5,2.8,39.38,9.15,0,8227,75277.05
H03113,Apr,Summer,303,238,78.55,714,19,2,59388,11172,630,630,616,615,14,3,739,1818,28,20,10,7,0,0,37.4,47.3,136374,2.4,4.1,45.96,7.73,1,16578,128147.94
H03114,Apr,Summer,389,220,56.56,660,9,6,91026,17269,548,548,524,528,9,32,722,2334,9,4,21,5,1,1086,41.8,49.8,95040,5.4,7.9,95.93,8.06,0,21856,176159.36
H03115,Sep,Monsoon,181,137,75.69,411,16,2,33847,4848,357,357,336,339,15,3,456,724,28,11,12,3,1,1060,28.7,88.9,65349,10.7,11.7,31.11,10.09,1,10073,101636.57
H03116,Dec,Winter,89,67,75.28,134,28,2,22250,3312,115,115,113,114,16,11,180,534,73,6,20,4,1,3142,27.6,60.9,26934,2.2,4.1,39.23,6.86,0,6687,45872.82
H03117,Aug,Monsoon,61,48,78.69,192,31,2,11712,2416,180,180,177,174,22,1,256,183,38,19,23,7,1,1474,24.9,89.9,26496,7.1,9.1,19.17,6.71,0,5986,40166.06
H03118,Apr,Summer,222,220,99.1,660,31,5,40626,8121,622,622,617,599,32,22,705,1110,14,19,17,6,0,0,39.8,45.2,115500,0.2,0.3,74.92,9.91,1,18287,181224.17
H03119,May,Summer,72,50,69.44,100,17,3,14400,3013,97,97,95,92,40,6,176,360,77,19,25,6,0,0,30.7,50.4,13900,8.8,11.1,36.97,8.72,1,8362,72916.64
H03120,Apr,Summer,223,144,64.57,432,22,4,43039,7014,398,398,375,384,32,26,495,1115,79,16,24,2,0,0,35.9,58.7,56592,3.8,4.9,78.55,7.43,0,17077,126882.11
H03121,May,Summer,98,66,67.35,132,30,2,23618,3387,124,124,119,119,14,7,208,588,25,4,20,7,0,0,39.5,38.6,16896,5.9,7.0,33.22,8.75,0,7646,66902.5
H03122,Jun,Monsoon,195,183,93.85,366,5,3,43875,6433,340,340,339,325,33,26,415,585,8,15,22,5,0,0,30.9,77.0,65880,6.5,8.0,73.62,7.97,0,15064,120060.08
H03123,Sep,Monsoon,90,70,77.78,70,33,6,19980,3613,68,68,65,67,10,3,125,450,42,15,12,5,1,2764,30.9,70.9,14210,7.4,9.5,22.35,10.11,1,5000,50550.0
H03124,Mar,Summer,132,74,56.06,296,3,7,27588,4663,246,246,236,245,18,9,352,660,65,17,13,6,0,0,39.1,52.9,46176,3.1,4.7,45.09,6.85,1,10162,69609.7
H03125,Dec,Winter,205,135,65.85,270,3,7,50635,8853,260,260,251,251,23,0,334,1025,35,13,5,4,0,0,20.5,42.0,54270,6.3,8.7,16.11,9.86,0,9093,89656.98
H03126,Jul,Monsoon,254,179,70.47,537,30,2,49530,8326,484,484,472,467,38,14,599,1524,52,19,9,5,1,2030,25.8,73.2,88605,3.1,3.2,52.19,6.85,0,15777,108072.45
H03127,Mar,Summer,181,175,96.69,525,27,6,33123,6363,454,454,446,439,31,0,549,905,18,8,30,1,1,2905,35.1,40.7,92400,1.0,1.4,40.19,7.46,1,10725,80008.5
H03128,Aug,Monsoon,373,338,90.62,676,28,2,83925,13150,582,582,568,574,26,31,726,1492,44,18,21,7,0,0,29.1,75.1,105456,7.9,9.6,90.14,8.21,1,22303,183107.63
H03129,Feb,Winter,390,339,86.92,678,7,5,83850,17581,583,583,559,566,13,11,742,1170,28,6,19,6,0,0,27.1,44.0,139668,1.1,2.1,49.7,7.16,1,17171,122944.36
H03130,Jul,Monsoon,223,192,86.1,384,10,5,45269,6747,345,345,329,331,24,30,407,892,52,6,10,8,0,0,28.2,74.2,81792,5.8,7.6,79.48,6.63,0,16051,106418.13
H03131,Dec,Winter,382,295,77.23,590,34,3,90916,15269,554,554,545,541,20,39,618,1910,6,16,21,4,0,0,23.4,46.1,84960,3.2,6.0,98.75,9.96,1,22456,223661.76
H03132,Dec,Winter,236,132,55.93,264,27,6,55932,7940,229,229,226,219,17,3,289,708,77,3,17,3,0,0,24.2,49.4,54384,3.9,4.7,29.06,10.14,0,9648,97830.72
H03133,Feb,Winter,359,349,97.21,1047,34,8,67492,9698,889,889,851,845,24,15,1084,1436,19,14,29,3,1,1317,25.3,42.9,193695,0.3,1.4,62.96,6.54,1,20951,137019.54
H03134,Jun,Monsoon,209,164,78.47,164,23,2,45562,7671,136,136,128,130,24,17,214,1045,38,10,30,8,1,1289,26.5,82.4,20664,7.8,10.3,46.45,9.42,1,11756,110741.52
H03135,Aug,Monsoon,173,101,58.38,101,10,3,43250,8960,84,84,83,81,38,18,179,1038,66,5,23,3,0,0,29.7,92.4,22220,7.5,9.5,47.6,7.03,0,12242,86061.26
H03136,Aug,Monsoon,313,200,63.9,600,3,6,56653,11521,502,502,475,484,29,36,662,1878,66,6,10,3,1,2306,29.9,78.4,121200,8.7,10.5,92.33,8.24,1,21321,175685.04
H03137,Apr,Summer,329,324,98.48,972,28,7,60207,10845,945,945,943,943,40,33,1005,1974,56,7,26,6,1,633,30.7,38.4,185652,9.9,11.6,90.34,6.76,1,26134,176665.84
H03138,Oct,Autumn,340,208,61.18,832,30,5,67660,10455,746,746,727,721,31,35,865,1700,14,8,7,4,1,2126,26.2,54.2,120640,9.4,10.4,108.02,8.91,0,22617,201517.47
H03139,Sep,Monsoon,391,390,99.74,1170,8,2,95795,14565,1111,1111,1109,1101,24,55,1227,2346,14,3,19,1,0,0,25.4,82.8,251550,6.6,8.0,151.64,6.9,0,31664,218481.6
H03140,May,Summer,172,166,96.51,498,30,4,31476,6237,473,473,454,451,12,10,545,860,37,13,8,2,0,0,35.9,58.3,87150,8.0,9.6,53.55,8.9,1,12413,110475.7
H03141,Jun,Monsoon,364,297,81.59,594,4,3,72072,12493,564,564,540,538,35,17,650,2184,73,14,18,6,1,1185,24.0,74.6,123552,0.0,0.8,64.25,8.19,0,19277,157878.63
H03142,Apr,Summer,300,238,79.33,476,22,7,59700,12433,413,413,411,396,20,38,522,900,35,5,30,8,1,719,38.4,43.4,91392,0.8,2.5,86.4,7.21,1,19329,139362.09
H03143,Sep,Monsoon,82,51,62.2,102,6,7,18286,2883,87,87,84,86,10,1,128,246,50,20,9,5,1,1451,32.3,90.8,13158,3.0,3.3,22.91,9.06,1,5000,45300.0
H03144,May,Summer,272,257,94.49,1028,12,7,53040,9032,903,903,892,896,14,33,1104,1088,69,20,13,1,0,0,34.1,57.5,204572,4.2,6.2,99.22,6.85,1,23127,158419.95
H03145,Jun,Monsoon,340,264,77.65,1056,31,4,76840,11111,892,892,887,847,34,30,1086,1700,36,6,10,5,0,0,32.9,94.5,182688,7.2,9.9,100.89,6.68,0,25275,168837.0
H03146,Jul,Monsoon,87,61,70.11,122,11,2,18618,3185,110,110,103,107,9,12,152,435,53,6,4,3,1,2465,32.5,86.1,17080,9.2,9.7,29.28,6.85,0,6550,44867.5
H03147,Jun,Monsoon,132,84,63.64,336,26,6,26796,3899,297,297,280,286,14,12,412,660,64,17,9,1,1,2467,31.2,91.6,48720,0.0,1.5,47.8,7.6,0,9761,74183.6
H03148,Dec,Winter,70,51,72.86,204,21,7,13650,2715,193,193,185,186,40,5,239,350,12,3,12,8,1,544,18.1,60.7,43656,9.8,11.4,24.13,7.99,0,7729,61754.71
H03149,Nov,Autumn,381,326,85.56,652,4,5,83058,12324,539,539,508,534,24,4,686,1524,66,9,7,8,1,1835,28.7,69.7,140180,0.0,1.2,32.9,8.24,0,15843,130546.32
H03150,Sep,Monsoon,173,137,79.19,548,15,3,38752,5989,519,519,491,513,33,3,591,519,68,16,20,4,0,0,26.1,87.5,95352,4.6,7.4,36.98,9.77,1,12752,124587.04
H03151,Apr,Summer,293,163,55.63,489,15,3,65632,13438,459,459,436,445,37,31,538,1465,26,11,23,6,1,2071,41.0,42.4,99756,0.2,1.2,81.68,9.88,0,19110,188806.8
H03152,Mar,Summer,347,297,85.59,297,34,5,80851,12254,257,257,255,249,14,35,349,1735,70,6,19,8,1,1397,39.7,35.6,45738,4.4,5.3,86.41,8.29,0,18497,153340.13
H03153,Oct,Autumn,270,154,57.04,308,20,7,61290,11774,272,272,266,259,8,11,372,1620,73,7,4,5,0,0,28.9,46.5,46816,0.0,0.6,52.61,8.81,0,12690,111798.9
H03154,Mar,Summer,343,291,84.84,291,9,5,77175,14264,269,269,259,256,22,12,333,1715,61,7,5,1,0,0,40.2,49.7,41904,5.7,6.7,43.24,7.83,0,13819,108202.77
H03155,Jan,Winter,307,175,57.0,175,24,4,62935,10054,148,148,144,142,21,33,250,1842,35,9,26,6,0,0,23.1,46.6,37800,3.6,6.4,75.07,7.55,1,17224,130041.2
H03156,May,Summer,86,84,97.67,84,7,2,18576,2747,75,75,73,72,26,4,106,344,44,12,19,4,0,0,38.7,53.2,13104,4.3,6.9,25.19,6.81,1,6318,43025.58
H03157,Apr,Summer,114,113,99.12,226,26,7,23028,4135,211,211,204,207,31,7,287,570,23,17,26,2,1,2182,30.7,39.0,46330,8.0,8.0,24.82,7.97,1,8381,66796.57
H03158,Nov,Autumn,216,213,98.61,639,22,8,48600,8308,566,566,546,559,22,6,664,1296,64,9,3,5,1,2228,23.0,45.3,87543,0.5,2.3,49.13,9.19,0,12994,119414.86
H03159,Feb,Winter,348,233,66.95,932,2,7,84912,11965,878,878,865,850,10,12,969,2088,40,19,18,8,1,1791,20.8,60.7,192924,0.8,2.0,71.51,9.76,1,20276,197893.76
H03160,Jul,Monsoon,79,54,68.35,108,4,4,17933,3879,102,102,99,97,29,4,181,316,64,17,29,3,1,1419,27.4,74.0,17172,8.5,11.4,32.87,7.15,1,6845,48941.75
H03161,Nov,Autumn,169,127,75.15,127,13,2,31772,6939,118,118,115,117,29,20,183,507,76,17,28,7,0,0,26.4,58.0,25527,2.5,5.3,62.36,10.1,0,12003,121230.3
H03162,Nov,Autumn,296,270,91.22,540,3,6,56240,11550,484,484,456,482,16,35,569,1480,8,3,6,1,1,1483,31.0,67.8,108540,6.3,6.5,99.12,6.62,1,18884,125012.08
H03163,May,Summer,260,242,93.08,484,31,2,62660,11916,443,443,437,429,19,4,547,1300,49,3,23,2,1,1981,34.7,41.1,78892,3.3,3.4,33.13,8.94,0,12382,110695.08
H03164,Jul,Monsoon,311,281,90.35,843,16,6,56913,10762,795,795,752,770,31,43,912,933,65,13,19,7,0,0,27.5,74.7,178716,4.1,6.6,118.23,7.19,0,24778,178153.82
H03165,Jul,Monsoon,322,241,74.84,241,28,3,58926,10661,217,217,204,212,38,8,271,1932,49,6,28,5,0,0,26.4,93.1,51574,0.0,0.6,42.94,6.87,1,13808,94860.96
H03166,Feb,Winter,302,288,95.36,864,9,2,63420,8885,778,778,763,771,10,28,937,906,68,7,10,3,1,1243,19.2,41.1,140832,1.2,2.8,87.69,8.99,1,19614,176329.86
H03167,Jun,Monsoon,399,374,93.73,1122,19,5,86982,13304,1071,1071,1027,1043,16,11,1174,1995,34,18,22,8,0,0,30.3,74.1,217668,9.9,10.6,71.23,8.19,1,23553,192899.07
H03168,Jul,Monsoon,60,33,55.0,33,18,7,11160,2255,32,32,30,31,33,7,68,300,66,16,20,1,0,0,31.5,79.3,4521,8.9,9.6,29.09,6.96,1,6510,45309.6
H03169,Jul,Monsoon,354,334,94.35,1336,14,8,78942,15759,1203,1203,1182,1177,29,29,1378,1416,66,15,26,1,0,0,31.6,87.1,280560,3.8,5.2,102.76,10.17,1,28000,284760.0
H03170,Nov,Autumn,304,283,93.09,283,22,2,61104,12154,273,273,272,266,14,19,362,912,41,16,14,4,0,0,23.3,58.3,44997,6.7,8.3,62.69,6.63,1,14057,93197.91
H03171,Jan,Winter,107,75,70.09,225,25,6,22149,3869,198,198,186,190,36,5,301,428,7,12,22,8,1,1113,21.2,51.6,44550,5.6,7.3,32.3,9.79,1,8478,82999.62
H03172,Apr,Summer,170,106,62.35,318,10,3,40970,6114,303,303,293,294,10,8,387,680,8,15,9,8,0,0,35.9,36.2,50562,6.9,8.2,34.27,9.88,1,9861,97426.68
H03173,Aug,Monsoon,237,210,88.61,420,33,6,50244,9276,410,410,401,397,10,14,494,1422,22,11,8,1,0,0,26.6,78.4,87360,7.5,9.0,47.83,8.4,0,13170,110628.0
H03174,Apr,Summer,255,250,98.04,750,22,8,59925,10340,704,704,686,688,25,20,829,1275,26,14,6,4,0,0,34.5,51.3,108750,1.0,3.1,73.56,10.38,0,18349,190462.62
H03175,Jan,Winter,357,326,91.32,978,3,8,84252,16489,957,957,937,917,12,12,1038,1428,78,15,26,7,1,2730,21.5,57.5,146700,2.2,4.4,59.45,7.5,1,19359,145192.5
